2914|121|2|4|9.0|9190.08|0.06|0.01|R|F|1993-06-17T00:00:00.000Z|1993-05-26T00:00:00.000Z|1993-06-19T00:00:00.000Z|NONE|REG AIR|s. carefully final foxes ar
2915|175|5|1|28.0|30104.76|0.1|0.02|R|F|1994-04-17T00:00:00.000Z|1994-06-09T00:00:00.000Z|1994-05-10T00:00:00.000Z|NONE|MAIL|yly special 
2915|94|7|2|12.0|11929.08|0.0|0.03|A|F|1994-07-18T00:00:00.000Z|1994-06-11T00:00:00.000Z|1994-07-27T00:00:00.000Z|TAKE BACK RETURN|RAIL|accounts. slyly final
2915|136|2|3|15.0|15541.95|0.07|0.0|A|F|1994-05-01T00:00:00.000Z|1994-06-12T00:00:00.000Z|1994-05-15T00:00:00.000Z|DELIVER IN PERSON|TRUCK|al requests haggle furiousl
2915|81|2|4|43.0|42186.44|0.06|0.05|R|F|1994-06-02T00:00:00.000Z|1994-05-24T00:00:00.000Z|1994-06-06T00:00:00.000Z|DELIVER IN PERSON|SHIP|into beans dazzle alongside of
2916|83|4|1|21.0|20644.68|0.06|0.04|N|O|1996-03-11T00:00:00.000Z|1996-02-21T00:00:00.000Z|1996-03-30T00:00:00.000Z|NONE|REG AIR|uickly express ideas over the slyly even 
2917|93|4|1|36.0|35751.24|0.1|0.01|N|O|1998-04-07T00:00:00.000Z|1998-02-23T00:00:00.000Z|1998-05-01T00:00:00.000Z|DELIVER IN PERSON|RAIL|usly ironic d
2917|21|2|2|20.0|18420.4|0.06|0.03|N|O|1997-12-31T00:00:00.000Z|1998-01-22T00:00:00.000Z|1998-01-12T00:00:00.000Z|NONE|MAIL|slyly even ideas wa
2917|90|1|3|4.0|3960.36|0.02|0.07|N|O|1998-01-10T00:00:00.000Z|1998-01-18T00:00:00.000Z|1998-02-08T00:00:00.000Z|TAKE BACK RETURN|REG AIR|s. unusual instruct
2917|167|2|4|5.0|5335.8|0.05|0.01|N|O|1997-12-16T00:00:00.000Z|1998-01-26T00:00:00.000Z|1998-01-07T00:00:00.000Z|NONE|RAIL|bove the furiously silent packages. pend
2917|41|10|5|37.0|34818.48|0.04|0.01|N|O|1997-12-12T00:00:00.000Z|1998-02-03T00:00:00.000Z|1997-12-23T00:00:00.000Z|COLLECT COD|RAIL|dependencies. express 
2917|194|8|6|7.0|7659.33|0.05|0.01|N|O|1998-03-21T00:00:00.000Z|1998-03-03T00:00:00.000Z|1998-03-25T00:00:00.000Z|NONE|REG AIR|ly about the regular accounts. carefully pe
2918|78|7|1|24.0|23473.68|0.1|0.03|N|O|1996-12-20T00:00:00.000Z|1996-10-28T00:00:00.000Z|1996-12-26T00:00:00.000Z|DELIVER IN PERSON|FOB| quickly. express requests haggle careful
2919|102|5|1|2.0|2004.2|0.03|0.05|R|F|1993-12-28T00:00:00.000Z|1994-02-23T00:00:00.000Z|1994-01-18T00:00:00.000Z|COLLECT COD|TRUCK|re slyly. regular ideas detect furiousl
2919|121|4|2|49.0|50034.88|0.07|0.02|R|F|1993-12-16T00:00:00.000Z|1994-02-28T00:00:00.000Z|1993-12-19T00:00:00.000Z|COLLECT COD|FOB|hely final inst
2919|46|5|3|44.0|41625.76|0.07|0.07|A|F|1994-04-01T00:00:00.000Z|1994-01-12T00:00:00.000Z|1994-04-07T00:00:00.000Z|TAKE BACK RETURN|TRUCK|final ideas haggle carefully fluff
2919|102|5|4|44.0|44092.4|0.0|0.05|R|F|1994-02-04T00:00:00.000Z|1994-02-03T00:00:00.000Z|1994-03-02T00:00:00.000Z|TAKE BACK RETURN|AIR|es doze around the furiously 
2944|120|1|1|44.0|44885.28|0.08|0.05|N|O|1997-12-25T00:00:00.000Z|1997-10-28T00:00:00.000Z|1998-01-21T00:00:00.000Z|COLLECT COD|AIR|ickly special theodolit
2944|42|9|2|44.0|41449.76|0.06|0.02|N|O|1997-10-28T00:00:00.000Z|1997-11-22T00:00:00.000Z|1997-11-10T00:00:00.000Z|NONE|SHIP|ickly. regular requests haggle. idea
2944|170|5|3|2.0|2140.34|0.06|0.07|N|O|1997-12-13T00:00:00.000Z|1997-12-01T00:00:00.000Z|1998-01-08T00:00:00.000Z|DELIVER IN PERSON|REG AIR|luffily expr
2944|17|7|4|23.0|21091.23|0.02|0.03|N|O|1998-01-12T00:00:00.000Z|1997-12-03T00:00:00.000Z|1998-01-17T00:00:00.000Z|TAKE BACK RETURN|MAIL| excuses? regular platelets e
2944|75|4|5|18.0|17551.26|0.1|0.01|N|O|1998-01-07T00:00:00.000Z|1997-10-26T00:00:00.000Z|1998-01-27T00:00:00.000Z|TAKE BACK RETURN|FOB| furiously slyl
2944|60|2|6|17.0|16321.02|0.0|0.03|N|O|1997-10-18T00:00:00.000Z|1997-11-27T00:00:00.000Z|1997-10-29T00:00:00.000Z|TAKE BACK RETURN|SHIP|slyly final dolphins sleep silent the
2944|90|1|7|7.0|6930.63|0.01|0.06|N|O|1997-10-30T00:00:00.000Z|1997-11-03T00:00:00.000Z|1997-11-03T00:00:00.000Z|DELIVER IN PERSON|FOB|fluffily blithely express pea
2945|59|10|1|37.0|35484.85|0.0|0.02|N|O|1996-02-10T00:00:00.000Z|1996-03-20T00:00:00.000Z|1996-02-12T00:00:00.000Z|COLLECT COD|SHIP|l instructions. regular, regular 
2945|72|2|2|30.0|29162.1|0.05|0.01|N|O|1996-01-19T00:00:00.000Z|1996-02-11T00:00:00.000Z|1996-01-26T00:00:00.000Z|NONE|TRUCK|ular instructions
2945|127|8|3|28.0|28759.36|0.06|0.02|N|O|1996-03-17T00:00:00.000Z|1996-03-13T00:00:00.000Z|1996-04-15T00:00:00.000Z|COLLECT COD|FOB|le slyly along the eve
2945|188|9|4|34.0|36998.12|0.08|0.06|N|O|1996-02-03T00:00:00.000Z|1996-03-17T00:00:00.000Z|1996-02-29T00:00:00.000Z|COLLECT COD|REG AIR|at the unusual theodolite
2945|173|1|5|10.0|10731.7|0.09|0.05|N|O|1996-03-13T00:00:00.000Z|1996-03-10T00:00:00.000Z|1996-04-06T00:00:00.000Z|COLLECT COD|FOB|thely. final courts could hang qu
2945|97|9|6|45.0|44869.05|0.07|0.0|N|O|1996-03-01T00:00:00.000Z|1996-03-25T00:00:00.000Z|1996-03-08T00:00:00.000Z|TAKE BACK RETURN|MAIL|ainst the final packages
2945|52|10|7|47.0|44746.35|0.07|0.05|N|O|1996-01-05T00:00:00.000Z|1996-02-11T00:00:00.000Z|1996-01-12T00:00:00.000Z|DELIVER IN PERSON|MAIL|quests use
2946|10|5|1|25.0|22750.25|0.05|0.02|N|O|1996-05-06T00:00:00.000Z|1996-04-23T00:00:00.000Z|1996-05-16T00:00:00.000Z|DELIVER IN PERSON|SHIP|ic deposits. furiously
2946|94|5|2|48.0|47716.32|0.03|0.07|N|O|1996-06-02T00:00:00.000Z|1996-03-31T00:00:00.000Z|1996-06-16T00:00:00.000Z|COLLECT COD|TRUCK|oss the platelets. furi
2946|3|6|3|35.0|31605.0|0.03|0.0|N|O|1996-03-15T00:00:00.000Z|1996-04-02T00:00:00.000Z|1996-03-26T00:00:00.000Z|NONE|REG AIR| sublate along the fluffily iron
2947|10|1|1|37.0|33670.37|0.09|0.07|N|O|1995-08-09T00:00:00.000Z|1995-07-05T00:00:00.000Z|1995-08-20T00:00:00.000Z|DELIVER IN PERSON|RAIL|e accounts: expres
2947|186|7|2|10.0|10861.8|0.09|0.07|A|F|1995-06-07T00:00:00.000Z|1995-06-26T00:00:00.000Z|1995-06-08T00:00:00.000Z|NONE|MAIL|lly special 
2948|118|9|1|48.0|48869.28|0.0|0.04|R|F|1994-08-29T00:00:00.000Z|1994-10-23T00:00:00.000Z|1994-09-23T00:00:00.000Z|NONE|TRUCK|unusual excuses use about the 
2948|92|3|2|49.0|48612.41|0.04|0.07|R|F|1994-12-16T00:00:00.000Z|1994-11-08T00:00:00.000Z|1995-01-07T00:00:00.000Z|DELIVER IN PERSON|MAIL|ress requests. furiously blithe foxes 
2949|21|6|1|4.0|3684.08|0.06|0.06|A|F|1994-06-07T00:00:00.000Z|1994-06-17T00:00:00.000Z|1994-07-04T00:00:00.000Z|TAKE BACK RETURN|REG AIR|gular pinto beans wake alongside of the reg
2949|70|5|2|50.0|48503.5|0.05|0.04|A|F|1994-08-04T00:00:00.000Z|1994-06-23T00:00:00.000Z|1994-08-17T00:00:00.000Z|TAKE BACK RETURN|FOB|gular courts cajole across t
2949|180|9|3|38.0|41046.84|0.02|0.06|R|F|1994-05-22T00:00:00.000Z|1994-05-25T00:00:00.000Z|1994-05-27T00:00:00.000Z|COLLECT COD|REG AIR|se slyly requests. carefull
2950|130|1|1|32.0|32964.16|0.01|0.05|N|O|1997-09-21T00:00:00.000Z|1997-08-25T00:00:00.000Z|1997-10-08T00:00:00.000Z|DELIVER IN PERSON|REG AIR|its wake carefully slyly final ideas.
2950|66|7|2|18.0|17389.08|0.1|0.01|N|O|1997-07-19T00:00:00.000Z|1997-08-29T00:00:00.000Z|1997-08-17T00:00:00.000Z|COLLECT COD|TRUCK|uests cajole furio
2950|53|4|3|14.0|13342.7|0.01|0.02|N|O|1997-07-29T00:00:00.000Z|1997-08-05T00:00:00.000Z|1997-07-31T00:00:00.000Z|TAKE BACK RETURN|MAIL|ccounts haggle carefully according 
2950|187|8|4|45.0|48923.1|0.08|0.0|N|O|1997-09-05T00:00:00.000Z|1997-09-23T00:00:00.000Z|1997-09-11T00:00:00.000Z|NONE|FOB|ides the b
2950|61|2|5|46.0|44208.76|0.02|0.05|N|O|1997-07-15T00:00:00.000Z|1997-09-30T00:00:00.000Z|1997-07-25T00:00:00.000Z|COLLECT COD|RAIL|to the regular accounts are slyly carefu
2950|174|5|6|27.0|29002.59|0.01|0.03|N|O|1997-10-01T00:00:00.000Z|1997-09-13T00:00:00.000Z|1997-10-08T00:00:00.000Z|NONE|TRUCK|are alongside of the carefully silent 
2951|3|8|1|5.0|4515.0|0.03|0.03|N|O|1996-03-27T00:00:00.000Z|1996-04-16T00:00:00.000Z|1996-03-30T00:00:00.000Z|NONE|REG AIR|to beans wake ac
2951|136|2|2|24.0|24867.12|0.07|0.03|N|O|1996-03-24T00:00:00.000Z|1996-04-16T00:00:00.000Z|1996-04-08T00:00:00.000Z|NONE|SHIP| ironic multipliers. express, regular
2951|187|8|3|40.0|43487.2|0.02|0.07|N|O|1996-05-03T00:00:00.000Z|1996-04-20T00:00:00.000Z|1996-05-22T00:00:00.000Z|COLLECT COD|REG AIR|ial deposits wake fluffily about th
2951|73|3|4|21.0|20434.47|0.06|0.08|N|O|1996-04-12T00:00:00.000Z|1996-04-27T00:00:00.000Z|1996-04-14T00:00:00.000Z|DELIVER IN PERSON|REG AIR|nt instructions toward the f
2951|51|6|5|15.0|14265.75|0.07|0.0|N|O|1996-03-25T00:00:00.000Z|1996-04-23T00:00:00.000Z|1996-03-27T00:00:00.000Z|COLLECT COD|REG AIR|inal account
2951|138|4|6|18.0|18686.34|0.06|0.0|N|O|1996-04-04T00:00:00.000Z|1996-04-27T00:00:00.000Z|1996-04-06T00:00:00.000Z|COLLECT COD|FOB|ep about the final, even package
2976|9|4|1|32.0|29088.0|0.06|0.0|A|F|1994-01-26T00:00:00.000Z|1994-02-13T00:00:00.000Z|1994-02-10T00:00:00.000Z|NONE|MAIL|nding, ironic deposits sleep f
2976|4|5|2|24.0|21696.0|0.0|0.03|A|F|1994-03-19T00:00:00.000Z|1994-01-26T00:00:00.000Z|1994-04-18T00:00:00.000Z|COLLECT COD|TRUCK|ronic pinto beans. slyly bol
2976|10|5|3|35.0|31850.35|0.1|0.07|R|F|1993-12-19T00:00:00.000Z|1994-02-14T00:00:00.000Z|1994-01-11T00:00:00.000Z|NONE|RAIL|boost slyly about the regular, regular re
2976|82|3|4|22.0|21605.76|0.0|0.04|A|F|1994-02-08T00:00:00.000Z|1994-03-03T00:00:00.000Z|1994-02-12T00:00:00.000Z|TAKE BACK RETURN|FOB|ncies kindle furiously. carefull
2976|134|5|5|13.0|13443.69|0.0|0.06|A|F|1994-02-06T00:00:00.000Z|1994-02-02T00:00:00.000Z|1994-02-19T00:00:00.000Z|NONE|FOB| furiously final courts boost 
2976|109|2|6|30.0|30273.0|0.08|0.03|R|F|1994-03-27T00:00:00.000Z|1994-02-01T00:00:00.000Z|1994-04-26T00:00:00.000Z|TAKE BACK RETURN|RAIL|c ideas! unusual
2977|70|5|1|25.0|24251.75|0.03|0.07|N|O|1996-09-21T00:00:00.000Z|1996-10-06T00:00:00.000Z|1996-10-13T00:00:00.000Z|TAKE BACK RETURN|RAIL|furiously pe
2978|90|1|1|29.0|28712.61|0.0|0.08|A|F|1995-06-03T00:00:00.000Z|1995-07-25T00:00:00.000Z|1995-06-06T00:00:00.000Z|NONE|SHIP|ecial ideas promise slyly
2978|127|2|2|42.0|43139.04|0.01|0.06|N|O|1995-08-19T00:00:00.000Z|1995-07-18T00:00:00.000Z|1995-09-07T00:00:00.000Z|DELIVER IN PERSON|MAIL|ial requests nag blithely alongside of th
2978|43|2|3|26.0|24519.04|0.07|0.05|N|O|1995-07-29T00:00:00.000Z|1995-07-22T00:00:00.000Z|1995-08-20T00:00:00.000Z|COLLECT COD|REG AIR|as haggle against the carefully express dep
2978|28|1|4|7.0|6496.14|0.0|0.0|N|O|1995-07-18T00:00:00.000Z|1995-07-03T00:00:00.000Z|1995-07-23T00:00:00.000Z|NONE|FOB|. final ideas are blithe
2978|29|2|5|33.0|30657.66|0.09|0.03|R|F|1995-05-06T00:00:00.000Z|1995-07-23T00:00:00.000Z|1995-05-16T00:00:00.000Z|COLLECT COD|FOB|s. blithely unusual pack
2978|168|7|6|4.0|4272.64|0.08|0.04|N|O|1995-07-06T00:00:00.000Z|1995-07-31T00:00:00.000Z|1995-07-19T00:00:00.000Z|COLLECT COD|AIR|ffily unusual 
2979|9|6|1|8.0|7272.0|0.0|0.08|N|O|1996-06-18T00:00:00.000Z|1996-05-21T00:00:00.000Z|1996-07-06T00:00:00.000Z|COLLECT COD|REG AIR|st blithely; blithely regular gifts dazz
2979|11|2|2|47.0|42817.47|0.05|0.0|N|O|1996-03-25T00:00:00.000Z|1996-05-13T00:00:00.000Z|1996-04-04T00:00:00.000Z|TAKE BACK RETURN|SHIP|iously unusual dependencies wake across
2979|188|9|3|35.0|38086.3|0.04|0.03|N|O|1996-05-25T00:00:00.000Z|1996-06-11T00:00:00.000Z|1996-06-24T00:00:00.000Z|DELIVER IN PERSON|MAIL|old ideas beneath the blit
2979|165|4|4|28.0|29824.48|0.05|0.08|N|O|1996-06-04T00:00:00.000Z|1996-04-23T00:00:00.000Z|1996-06-24T00:00:00.000Z|DELIVER IN PERSON|FOB|ing, regular pinto beans. blithel
2980|37|3|1|2.0|1874.06|0.09|0.03|N|O|1996-11-18T00:00:00.000Z|1996-10-22T00:00:00.000Z|1996-11-27T00:00:00.000Z|TAKE BACK RETURN|SHIP|enly across the special, pending packag
2980|10|7|2|48.0|43680.48|0.04|0.05|N|O|1996-09-25T00:00:00.000Z|1996-12-09T00:00:00.000Z|1996-10-12T00:00:00.000Z|NONE|REG AIR|totes. regular pinto 
2980|133|9|3|27.0|27894.51|0.08|0.08|N|O|1996-12-08T00:00:00.000Z|1996-12-03T00:00:00.000Z|1996-12-14T00:00:00.000Z|NONE|REG AIR| theodolites cajole blithely sl
2980|25|10|4|49.0|45325.98|0.03|0.02|N|O|1996-10-04T00:00:00.000Z|1996-12-04T00:00:00.000Z|1996-10-06T00:00:00.000Z|NONE|RAIL|hy packages sleep quic
2980|187|8|5|24.0|26092.32|0.05|0.04|N|O|1997-01-12T00:00:00.000Z|1996-10-27T00:00:00.000Z|1997-01-14T00:00:00.000Z|NONE|MAIL|elets. fluffily regular in
2980|109|4|6|43.0|43391.3|0.01|0.01|N|O|1996-12-07T00:00:00.000Z|1996-11-10T00:00:00.000Z|1997-01-02T00:00:00.000Z|COLLECT COD|AIR|sts. slyly regu
2981|14|4|1|17.0|15538.17|0.03|0.05|N|O|1998-10-17T00:00:00.000Z|1998-10-02T00:00:00.000Z|1998-10-21T00:00:00.000Z|DELIVER IN PERSON|RAIL|, unusual packages x-ray. furious
2981|176|4|2|8.0|8609.36|0.06|0.03|N|O|1998-08-21T00:00:00.000Z|1998-09-28T00:00:00.000Z|1998-09-05T00:00:00.000Z|DELIVER IN PERSON|MAIL|ng to the f
2981|37|3|3|14.0|13118.42|0.03|0.07|N|O|1998-08-30T00:00:00.000Z|1998-10-04T00:00:00.000Z|1998-09-04T00:00:00.000Z|DELIVER IN PERSON|MAIL|kages detect furiously express requests.
2982|112|6|1|21.0|21254.31|0.0|0.01|A|F|1995-04-03T00:00:00.000Z|1995-06-08T00:00:00.000Z|1995-04-18T00:00:00.000Z|DELIVER IN PERSON|AIR|ironic deposits. furiously ex
2982|99|2|2|13.0|12988.17|0.02|0.08|R|F|1995-03-31T00:00:00.000Z|1995-05-07T00:00:00.000Z|1995-04-18T00:00:00.000Z|TAKE BACK RETURN|RAIL|regular deposits unwind alongside 
2982|70|5|3|21.0|20371.47|0.01|0.01|R|F|1995-04-19T00:00:00.000Z|1995-06-03T00:00:00.000Z|1995-04-28T00:00:00.000Z|COLLECT COD|SHIP|egular ideas use furiously? bl
2983|163|4|1|44.0|46779.04|0.03|0.06|R|F|1992-02-09T00:00:00.000Z|1992-03-07T00:00:00.000Z|1992-03-09T00:00:00.000Z|TAKE BACK RETURN|AIR|ly regular instruct
2983|49|8|2|11.0|10439.44|0.09|0.06|A|F|1992-04-29T00:00:00.000Z|1992-02-27T00:00:00.000Z|1992-05-26T00:00:00.000Z|NONE|MAIL|aids integrate s
3008|132|3|1|8.0|8257.04|0.1|0.04|N|O|1995-12-06T00:00:00.000Z|1996-01-12T00:00:00.000Z|1995-12-22T00:00:00.000Z|TAKE BACK RETURN|FOB|yly ironic foxes. regular requests h
3008|200|3|2|31.0|34106.2|0.05|0.06|N|O|1995-12-14T00:00:00.000Z|1995-12-11T00:00:00.000Z|1995-12-31T00:00:00.000Z|TAKE BACK RETURN|AIR| bold packages. quic
3008|24|5|3|40.0|36960.8|0.01|0.03|N|O|1995-12-18T00:00:00.000Z|1996-01-06T00:00:00.000Z|1996-01-11T00:00:00.000Z|COLLECT COD|AIR|esias. theodolites detect blithely 
3008|60|1|4|48.0|46082.88|0.07|0.06|N|O|1996-01-23T00:00:00.000Z|1996-01-07T00:00:00.000Z|1996-02-09T00:00:00.000Z|COLLECT COD|SHIP|ld theodolites. fluffily bold theodolit
3008|105|10|5|31.0|31158.1|0.03|0.02|N|O|1995-12-01T00:00:00.000Z|1996-01-20T00:00:00.000Z|1995-12-28T00:00:00.000Z|COLLECT COD|RAIL|nts use thinly around the carefully iro
3009|45|8|1|48.0|45361.92|0.1|0.02|N|O|1997-03-19T00:00:00.000Z|1997-05-13T00:00:00.000Z|1997-04-11T00:00:00.000Z|TAKE BACK RETURN|TRUCK| dependencies sleep quickly a
3009|185|6|2|38.0|41236.84|0.0|0.01|N|O|1997-05-01T00:00:00.000Z|1997-04-10T00:00:00.000Z|1997-05-17T00:00:00.000Z|TAKE BACK RETURN|AIR|nal packages should haggle slyly. quickl
3009|130|3|3|26.0|26783.38|0.08|0.02|N|O|1997-05-15T00:00:00.000Z|1997-05-10T00:00:00.000Z|1997-06-13T00:00:00.000Z|TAKE BACK RETURN|SHIP|uriously specia
3010|138|4|1|23.0|23876.99|0.04|0.0|N|O|1996-03-08T00:00:00.000Z|1996-02-29T00:00:00.000Z|1996-03-27T00:00:00.000Z|NONE|TRUCK|ounts. pendin
3010|174|4|2|22.0|23631.74|0.09|0.06|N|O|1996-03-06T00:00:00.000Z|1996-04-06T00:00:00.000Z|1996-03-18T00:00:00.000Z|COLLECT COD|REG AIR| final deposit
3010|58|6|3|24.0|22993.2|0.04|0.07|N|O|1996-05-09T00:00:00.000Z|1996-03-14T00:00:00.000Z|1996-05-15T00:00:00.000Z|DELIVER IN PERSON|RAIL|ar, even reques
3010|24|7|4|28.0|25872.56|0.09|0.06|N|O|1996-03-05T00:00:00.000Z|1996-03-28T00:00:00.000Z|1996-04-03T00:00:00.000Z|DELIVER IN PERSON|FOB|ake carefully carefully even request
3010|104|5|5|9.0|9036.9|0.02|0.02|N|O|1996-04-28T00:00:00.000Z|1996-03-17T00:00:00.000Z|1996-05-18T00:00:00.000Z|NONE|SHIP|inal packages. quickly even pinto
3010|92|3|6|38.0|37699.42|0.05|0.07|N|O|1996-04-15T00:00:00.000Z|1996-03-16T00:00:00.000Z|1996-04-21T00:00:00.000Z|DELIVER IN PERSON|RAIL|accounts ar
3011|198|10|1|5.0|5490.95|0.02|0.04|R|F|1992-04-21T00:00:00.000Z|1992-02-23T00:00:00.000Z|1992-05-15T00:00:00.000Z|NONE|TRUCK|nusual sentiments. carefully bold idea
3011|123|4|2|42.0|42971.04|0.05|0.0|A|F|1992-02-01T00:00:00.000Z|1992-03-18T00:00:00.000Z|1992-02-29T00:00:00.000Z|NONE|TRUCK|osits haggle quickly pending, 
3012|195|7|1|49.0|53664.31|0.0|0.0|A|F|1993-08-07T00:00:00.000Z|1993-07-01T00:00:00.000Z|1993-08-08T00:00:00.000Z|NONE|MAIL| quickly furious packages. silently unusua
3012|161|2|2|37.0|39262.92|0.06|0.03|A|F|1993-08-16T00:00:00.000Z|1993-06-07T00:00:00.000Z|1993-08-24T00:00:00.000Z|TAKE BACK RETURN|REG AIR|uickly permanent packages sleep caref
3013|94|6|1|31.0|30816.79|0.08|0.08|N|O|1997-05-03T00:00:00.000Z|1997-04-05T00:00:00.000Z|1997-05-25T00:00:00.000Z|NONE|AIR|y furious depen
3013|139|5|2|30.0|31173.9|0.05|0.06|N|O|1997-05-02T00:00:00.000Z|1997-03-09T00:00:00.000Z|1997-05-12T00:00:00.000Z|TAKE BACK RETURN|MAIL|ronic packages. slyly even
3013|120|10|3|35.0|35704.2|0.0|0.03|N|O|1997-04-02T00:00:00.000Z|1997-05-04T00:00:00.000Z|1997-04-16T00:00:00.000Z|COLLECT COD|MAIL|ely accord
3013|181|2|4|17.0|18380.06|0.01|0.07|N|O|1997-02-26T00:00:00.000Z|1997-05-02T00:00:00.000Z|1997-03-27T00:00:00.000Z|DELIVER IN PERSON|SHIP|fully unusual account
3013|60|5|5|20.0|19201.2|0.0|0.04|N|O|1997-05-06T00:00:00.000Z|1997-03-18T00:00:00.000Z|1997-05-12T00:00:00.000Z|COLLECT COD|RAIL|unts boost regular ideas. slyly pe
3013|72|2|6|19.0|18469.33|0.08|0.07|N|O|1997-05-11T00:00:00.000Z|1997-04-18T00:00:00.000Z|1997-05-15T00:00:00.000Z|COLLECT COD|REG AIR|fluffily pending packages nag furiously al
3014|163|4|1|36.0|38273.76|0.05|0.03|A|F|1992-11-16T00:00:00.000Z|1993-01-20T00:00:00.000Z|1992-11-28T00:00:00.000Z|TAKE BACK RETURN|FOB|ding accounts boost fu
3014|106|1|2|36.0|36219.6|0.0|0.08|R|F|1992-12-28T00:00:00.000Z|1992-12-29T00:00:00.000Z|1993-01-24T00:00:00.000Z|COLLECT COD|MAIL|iously ironic r
3014|151|9|3|48.0|50455.2|0.06|0.02|A|F|1992-12-19T00:00:00.000Z|1993-01-08T00:00:00.000Z|1992-12-25T00:00:00.000Z|DELIVER IN PERSON|REG AIR|y pending theodolites wake. reg
3014|114|1|4|14.0|14197.54|0.1|0.02|R|F|1992-11-19T00:00:00.000Z|1993-01-01T00:00:00.000Z|1992-12-17T00:00:00.000Z|DELIVER IN PERSON|SHIP|. slyly brave platelets nag. careful,
3014|75|5|5|28.0|27301.96|0.02|0.08|R|F|1993-01-09T00:00:00.000Z|1992-12-18T00:00:00.000Z|1993-01-10T00:00:00.000Z|TAKE BACK RETURN|FOB|es are. final braids nag slyly. fluff
3014|38|4|6|30.0|28140.9|0.04|0.01|R|F|1993-02-28T00:00:00.000Z|1993-01-02T00:00:00.000Z|1993-03-20T00:00:00.000Z|TAKE BACK RETURN|AIR| final foxes.
3015|3|8|1|5.0|4515.0|0.09|0.0|A|F|1993-01-10T00:00:00.000Z|1992-12-02T00:00:00.000Z|1993-01-19T00:00:00.000Z|TAKE BACK RETURN|RAIL| the furiously pendi
3015|18|2|2|17.0|15606.17|0.03|0.01|R|F|1992-10-16T00:00:00.000Z|1992-11-20T00:00:00.000Z|1992-10-28T00:00:00.000Z|COLLECT COD|AIR|s above the fluffily final t
3015|91|4|3|23.0|22795.07|0.03|0.05|A|F|1992-12-03T00:00:00.000Z|1992-11-19T00:00:00.000Z|1992-12-23T00:00:00.000Z|DELIVER IN PERSON|FOB|s are slyly carefully special pinto bea
3015|156|7|4|7.0|7393.05|0.1|0.03|A|F|1992-12-07T00:00:00.000Z|1992-12-17T00:00:00.000Z|1992-12-30T00:00:00.000Z|DELIVER IN PERSON|REG AIR| after the evenly special packages ca
3015|165|4|5|42.0|44736.72|0.04|0.02|R|F|1993-01-21T00:00:00.000Z|1992-11-07T00:00:00.000Z|1993-02-11T00:00:00.000Z|DELIVER IN PERSON|AIR|encies haggle furious
3015|66|7|6|18.0|17389.08|0.02|0.03|R|F|1992-10-10T00:00:00.000Z|1992-11-19T00:00:00.000Z|1992-10-18T00:00:00.000Z|TAKE BACK RETURN|MAIL|equests wake fluffil
3040|16|6|1|18.0|16488.18|0.08|0.04|R|F|1993-06-25T00:00:00.000Z|1993-07-06T00:00:00.000Z|1993-07-19T00:00:00.000Z|TAKE BACK RETURN|SHIP|ly thin accou
3040|133|9|2|9.0|9298.17|0.0|0.01|A|F|1993-06-12T00:00:00.000Z|1993-05-16T00:00:00.000Z|1993-06-14T00:00:00.000Z|NONE|RAIL|ges. pending packages wake. requests
3040|126|5|3|30.0|30783.6|0.01|0.01|A|F|1993-08-06T00:00:00.000Z|1993-05-18T00:00:00.000Z|1993-08-19T00:00:00.000Z|NONE|MAIL|x furiously bold packages. expres
3040|83|4|4|14.0|13763.12|0.05|0.04|A|F|1993-05-13T00:00:00.000Z|1993-05-18T00:00:00.000Z|1993-05-19T00:00:00.000Z|TAKE BACK RETURN|REG AIR| haggle carefully. express hocke
3040|52|3|5|43.0|40938.15|0.04|0.04|R|F|1993-05-21T00:00:00.000Z|1993-05-25T00:00:00.000Z|1993-05-26T00:00:00.000Z|NONE|MAIL|sts nag slyly alongside of the depos
3040|18|5|6|10.0|9180.1|0.08|0.04|R|F|1993-05-16T00:00:00.000Z|1993-06-24T00:00:00.000Z|1993-06-11T00:00:00.000Z|DELIVER IN PERSON|MAIL|ely regular foxes haggle dari
3041|181|2|1|5.0|5405.9|0.07|0.04|N|O|1997-07-20T00:00:00.000Z|1997-07-15T00:00:00.000Z|1997-08-17T00:00:00.000Z|COLLECT COD|FOB|posits dazzle special p
3041|146|9|2|9.0|9415.26|0.03|0.03|N|O|1997-06-29T00:00:00.000Z|1997-08-14T00:00:00.000Z|1997-07-19T00:00:00.000Z|COLLECT COD|AIR|iously across the silent pinto beans. furi
3041|68|5|3|9.0|8712.54|0.09|0.06|N|O|1997-08-28T00:00:00.000Z|1997-07-23T00:00:00.000Z|1997-09-16T00:00:00.000Z|TAKE BACK RETURN|FOB|scapades after the special
3042|105|2|1|30.0|30153.0|0.08|0.06|A|F|1995-01-12T00:00:00.000Z|1995-02-15T00:00:00.000Z|1995-01-24T00:00:00.000Z|DELIVER IN PERSON|SHIP|the requests detect fu
3042|102|3|2|28.0|28058.8|0.05|0.03|A|F|1994-11-24T00:00:00.000Z|1995-01-02T00:00:00.000Z|1994-12-06T00:00:00.000Z|TAKE BACK RETURN|MAIL|ng the furiously r
3042|14|8|3|34.0|31076.34|0.04|0.0|R|F|1994-12-11T00:00:00.000Z|1995-02-03T00:00:00.000Z|1994-12-21T00:00:00.000Z|TAKE BACK RETURN|TRUCK|can wake after the enticingly stealthy i
